1260.0	1432.0	1419.4	356.59	322.20
1270.0	1430.7	1418.1	356.54	322.18
1280.0	1429.3	1416.8	356.50	322.17
1290.0	1428.0	1415.6	356.45	322.15
1300.0	1426.7	1414.3	356.40	322.14
1310.0	1425.4	1413.0	356.36	322.12
1320.0	1424.1	1411.8	356.31	322.11
1330.0	1422.8	1410.5	356.27	322.09
1340.0	1421.5	1409.2	356.22	322.08
1350.0	1420.2	1408.0	356.17	322.07
1360.0	1418.9	1406.7	356.13	322.05
1370.0	1417.6	1405.4	356.08	322.04
1380.0	1416.3	1404.2	356.04	322.02
1390.0	1415.0	1402.9	355.99	322.01
1400.0	1413.7	1401.6	355.95	321.99
1410.0	1412.3	1400.4	355.90	321.98
1420.0	1411.0	1399.1	355.85	321.96
1430.0	1409.8	1397.8	355.81	321.95
1440.0	1408.6	1396.7	355.77	321.94
1450.0	1407.5	1395.5	355.72	321.92
1460.0	1406.3	1394.3	355.68	321.91
1470.0	1405.1	1393.2	355.64	321.90
1480.0	1403.9	1392.0	355.59	321.89
1490.0	1402.7	1390.8	355.55	321.87
1500.0	1401.5	1389.6	355.50	321.86
1510.0	1400.3	1388.5	355.46	321.85
1520.0	1399.1	1387.3	355.42	321.83
1530.0	1397.9	1386.1	355.37	321.82
1540.0	1396.7	1385.0	355.33	321.81
1550.0	1395.6	1383.8	355.28	321.79
1560.0	1394.4	1382.6	355.24	321.78
1570.0	1393.2	1381.4	355.20	321.77
1580.0	1392.0	1380.3	355.15	321.75
1590.0	1390.8	1379.1	355.11	321.74
1600.0	1389.6	1377.9	355.07	321.73
1610.0	1388.4	1376.8	355.02	321.72
1620.0	1387.2	1375.6	354.98	321.70
1630.0	1386.1	1374.4	354.93	321.69
1640.0	1384.9	1373.3	354.89	321.68
1650.0	1383.8	1372.1	354.85	321.67
1660.0	1382.7	1371.0	354.80	321.65
1670.0	1381.6	1369.9	354.76	321.64
1680.0	1380.4	1368.8	354.72	321.63
1690.0	1379.3	1367.7	354.67	321.62
1700.0	1378.2	1366.5	354.63	321.60
1710.0	1377.1	1365.4	354.59	321.59
1720.0	1375.9	1364.3	354.54	321.58
1730.0	1374.8	1363.2	354.50	321.57
1740.0	1373.7	1362.1	354.46	321.56
1750.0	1372.6	1361.0	354.41	321.54
1760.0	1371.5	1359.8	354.37	321.53
1770.0	1370.3	1358.7	354.33	321.52
1780.0	1369.2	1357.6	354.28	321.51
1790.0	1368.1	1356.5	354.24	321.50
1800.0	1367.0	1355.4	354.20	321.48
1810.0	1365.8	1354.3	354.15	321.47
1820.0	1364.7	1353.1	354.11	321.46
1830.0	1363.6	1352.0	354.07	321.45
1840.0	1362.5	1350.9	354.02	321.44
1850.0	1361.4	1349.8	353.98	321.42
1860.0	1360.3	1348.7	353.93	321.41
1870.0	1359.2	1347.6	353.89	321.40
1880.0	1358.2	1346.5	353.85	321.39
1890.0	1357.1	1345.4	353.80	321.38
1900.0	1356.0	1344.3	353.76	321.37
1910.0	1354.9	1343.3	353.72	321.35
1920.0	1353.8	1342.2	353.67	321.34
1930.0	1352.7	1341.1	353.63	321.33
1940.0	1351.6	1340.0	353.58	321.32
1950.0	1350.6	1338.9	353.54	321.31
1960.0	1349.5	1337.8	353.50	321.30
1970.0	1348.4	1336.7	353.45	321.28
1980.0	1347.3	1335.6	353.41	321.27
1990.0	1346.2	1334.5	353.37	321.26
2000.0	1345.1	1333.4	353.32	321.25
2010.0	1344.0	1332.4	353.28	321.24
2020.0	1342.9	1331.3	353.23	321.23
2030.0	1341.9	1330.2	353.19	321.21
2040.0	1340.8	1329.1	353.15	321.20
2050.0	1339.7	1328.0	353.10	321.19
2060.0	1338.6	1326.9	353.06	321.18
2070.0	1337.6	1325.8	353.01	321.17
2080.0	1336.5	1324.7	352.97	321.16
2090.0	1335.4	1323.7	352.92	321.15
2100.0	1334.4	1322.6	352.88	321.13
2110.0	1333.3	1321.5	352.83	321.12
2120.0	1332.2	1320.4	352.79	321.11
2130.0	1331.1	1319.3	352.74	321.10
2140.0	1330.1	1318.3	352.70	321.09
2150.0	1329.0	1317.2	352.65	321.08
2160.0	1327.9	1316.1	352.61	321.07
2170.0	1326.9	1315.0	352.56	321.05
2180.0	1325.8	1313.9	352.52	321.04
2190.0	1324.7	1312.9	352.47	321.03
2200.0	1323.7	1311.8	352.43	321.02
2210.0	1322.6	1310.7	352.38	321.01
2220.0	1321.5	1309.6	352.34	321.00
2230.0	1320.4	1308.5	352.29	320.99
2240.0	1319.4	1307.4	352.25	320.97
2250.0	1318.3	1306.4	352.20	320.96
2260.0	1317.2	1305.3	352.16	320.95
2270.0	1316.2	1304.2	352.11	320.94
2280.0	1315.1	1303.1	352.06	320.93
2290.0	1314.0	1302.0	352.02	320.92
2300.0	1313.0	1300.9	351.97	320.91
2310.0	1311.9	1299.9	351.93	320.90
2320.0	1310.8	1298.8	351.88	320.88
2330.0	1309.8	1297.7	351.83	320.87
2340.0	1308.7	1296.6	351.79	320.86
2350.0	1307.6	1295.5	351.74	320.85
2360.0	1306.5	1294.4	351.70	320.84
2370.0	1305.5	1293.4	351.65	320.83
2380.0	1304.4	1292.3	351.60	320.82
2390.0	1303.3	1291.2	351.56	320.80
2400.0	1302.3	1290.1	351.51	320.79
2410.0	1301.2	1289.0	351.46	320.78
2420.0	1300.1	1287.9	351.42	320.77
2430.0	1299.1	1286.9	351.37	320.76
2440.0	1298.0	1285.8	351.33	320.75
2450.0	1296.9	1284.7	351.28	320.74
2460.0	1295.8	1283.6	351.23	320.73
2470.0	1294.7	1282.5	351.18	320.71
2480.0	1293.7	1281.4	351.13	320.70
2490.0	1292.6	1280.3	351.09	320.69
2500.0	1291.5	1279.2	351.04	320.68
2510.0	1290.4	1278.1	350.99	320.67
2520.0	1289.3	1277.0	350.94	320.66
2530.0	1288.3	1275.9	350.89	320.65
2540.0	1287.2	1274.8	350.85	320.63
2550.0	1286.1	1273.7	350.80	320.62
2560.0	1285.0	1272.6	350.75	320.61
2570.0	1283.9	1271.5	350.70	320.60
2580.0	1282.9	1270.4	350.65	320.59
2590.0	1281.8	1269.3	350.61	320.58
2600.0	1280.7	1268.2	350.56	320.57
2610.0	1279.6	1267.1	350.51	320.55
2620.0	1278.5	1266.0	350.46	320.54
2630.0	1277.4	1264.9	350.41	320.53
2640.0	1276.4	1263.8	350.37	320.52
2650.0	1275.3	1262.7	350.32	320.51
2660.0	1274.2	1261.5	350.27	320.50
2670.0	1273.1	1260.4	350.22	320.49
2680.0	1272.0	1259.3	350.17	320.47
2690.0	1270.9	1258.2	350.12	320.46
2700.0	1269.8	1257.0	350.07	320.45
2710.0	1268.7	1255.9	350.02	320.44
2720.0	1267.6	1254.8	349.97	320.43
2730.0	1266.5	1253.7	349.92	320.42
2740.0	1265.4	1252.5	349.87	320.40
2750.0	1264.3	1251.4	349.82	320.39
2760.0	1263.1	1250.3	349.77	320.38
2770.0	1262.0	1249.2	349.72	320.37
2780.0	1260.9	1248.0	349.67	320.36
2790.0	1259.8	1246.9	349.62	320.35
2800.0	1258.7	1245.8	349.57	320.34
2810.0	1257.6	1244.7	349.52	320.32
2820.0	1256.5	1243.5	349.47	320.31
2830.0	1255.4	1242.4	349.42	320.30
2840.0	1254.3	1241.3	349.37	320.29
2850.0	1253.2	1240.2	349.32	320.28
2860.0	1252.1	1239.0	349.27	320.27
2870.0	1251.0	1237.9	349.21	320.25
2880.0	1249.8	1236.7	349.16	320.24
2890.0	1248.7	1235.5	349.11	320.23
2900.0	1247.6	1234.4	349.06	320.22
2910.0	1246.4	1233.2	349.00	320.21
2920.0	1245.3	1232.1	348.95	320.20
2930.0	1244.2	1230.9	348.90	320.18
2940.0	1243.0	1229.7	348.85	320.17
2950.0	1241.9	1228.6	348.79	320.16
2960.0	1240.8	1227.4	348.74	320.15
2970.0	1239.6	1226.3	348.69	320.14
2980.0	1238.5	1225.1	348.64	320.12
2990.0	1237.4	1224.0	348.59	320.11
3000.0	1236.2	1222.8	348.53	320.10
3010.0	1235.1	1221.6	348.48	320.09
3020.0	1233.9	1220.5	348.43	320.08
3030.0	1232.8	1219.3	348.38	320.07
3040.0	1231.7	1218.2	348.32	320.05
3050.0	1230.5	1217.0	348.27	320.04
3060.0	1229.4	1215.8	348.22	320.03
3070.0	1228.2	1214.6	348.16	320.02
3080.0	1227.1	1213.4	348.11	320.01
3090.0	1225.9	1212.2	348.05	319.99
3100.0	1224.7	1211.0	348.00	319.98
3110.0	1223.5	1209.8	347.94	319.97
3120.0	1222.4	1208.6	347.89	319.96
3130.0	1221.2	1207.4	347.83	319.94
3140.0	1220.0	1206.2	347.78	319.93
3150.0	1218.8	1205.0	347.72	319.92
3160.0	1217.7	1203.8	347.67	319.91
3170.0	1216.5	1202.6	347.61	319.90
3180.0	1215.3	1201.4	347.56	319.88
3190.0	1214.1	1200.2	347.50	319.87
3200.0	1213.0	1199.0	347.45	319.86
3210.0	1211.8	1197.8	347.40	319.85
3220.0	1210.6	1196.6	347.34	319.84
3230.0	1209.5	1195.4	347.29	319.82
3240.0	1208.3	1194.2	347.23	319.81
3250.0	1207.1	1193.1	347.18	319.80
3260.0	1205.9	1191.9	347.12	319.79
3270.0	1204.7	1190.6	347.06	319.77
3280.0	1203.5	1189.4	347.01	319.76
3290.0	1202.3	1188.1	346.95	319.75
3300.0	1201.1	1186.9	346.89	319.74
3310.0	1199.8	1185.6	346.83	319.72
3320.0	1198.6	1184.4	346.78	319.71
3330.0	1197.4	1183.1	346.72	319.70
3340.0	1196.2	1181.9	346.66	319.69
3350.0	1195.0	1180.6	346.60	319.67
3360.0	1193.7	1179.4	346.55	319.66
3370.0	1192.5	1178.1	346.49	319.65
3380.0	1191.3	1176.9	346.43	319.64
3390.0	1190.1	1175.6	346.37	319.62
3400.0	1188.9	1174.4	346.32	319.61
3410.0	1187.6	1173.1	346.26	319.60
3420.0	1186.4	1171.9	346.20	319.59
3430.0	1185.2	1170.6	346.14	319.57
3440.0	1184.0	1169.4	346.08	319.56
3450.0	1182.7	1168.1	346.03	319.55
3460.0	1181.5	1166.9	345.97	319.54
3470.0	1180.3	1165.6	345.91	319.52
3480.0	1179.0	1164.3	345.85	319.51
3490.0	1177.7	1163.0	345.79	319.50
3500.0	1176.5	1161.7	345.73	319.48
3510.0	1175.2	1160.4	345.67	319.47
3520.0	1173.9	1159.1	345.61	319.46
3530.0	1172.6	1157.8	345.55	319.44
3540.0	1171.4	1156.5	345.49	319.43
3550.0	1170.1	1155.2	345.43	319.42
3560.0	1168.8	1153.9	345.37	319.40
3570.0	1167.5	1152.6	345.31	319.39
3580.0	1166.3	1151.3	345.25	319.38
3590.0	1165.0	1150.0	345.19	319.37
3600.0	1163.7	1148.7	345.13	319.35
3610.0	1162.4	1147.4	345.07	319.34
3620.0	1161.2	1146.1	345.00	319.33
